Term,TermCount,DocCount,TFIDF
Posterior Tibial Vein,10,9,1.1111111111111112
edema of right thigh,2,2,1.0
Stemmer sign,32,27,1.1851851851851851
Castration-Naive,1,1,1.0
circumference measurements,2,2,1.0
agent I,6,6,1.0
visual fixation,11,7,1.5714285714285714
Head thrust test,2,2,1.0
Head shaking,9,9,1.0
indwelling Foley catheter replaced,3,3,1.0
visual analogue scale,2,2,1.0
weakness of hands,11,10,1.1
stiffness of left hand,3,3,1.0
Thumb trigger,1,1,1.0
trigger ring finger,3,2,1.5
convalescences,2,2,1.0
weak grip,7,7,1.0
punctal stenosis,8,7,1.1428571428571428
Peripheral cystoid degeneration,1,1,1.0
treatment of infectious disease,1,1,1.0
vomiting and nausea,21,19,1.105263157894737
1 or 2 hours,24,24,1.0
fluctuations/,1,1,1.0
clean equipment,12,12,1.0
nits,4,4,1.0
hemoglobin low,21,20,1.05
observe and wait,3,3,1.0
Bloodstream infection,17,11,1.5454545454545454
consulted-,22,19,1.1578947368421053
guaiac test,6,6,1.0
Klebsiella species,15,12,1.25
prostate manipulation,9,8,1.125
extreme exhaustion,6,6,1.0
Chemistry profile,33,20,1.65
preoperative Evaluation,3,3,1.0
Scapula Right,7,7,1.0
Thoracic spinal cord,10,9,1.1111111111111112
C5 palsy,16,9,1.7777777777777777
palsies,40,22,1.8181818181818181
THORACIC/,4,1,4.0
anterior longitudinal ligament,38,21,1.8095238095238095
C6 vertebral body,42,21,2.0
bipolar diathermy,2,2,1.0
case times,1,1,1.0
supraspinous ligament,6,4,1.5
infiltration of muscle,1,1,1.0
Cardizem SR,13,8,1.625
"Anemia, chronic",43,31,1.3870967741935485
Additional pathology,40,38,1.0526315789473684
Obturator node,1,1,1.0
Ophthalmoscopic examination,8,8,1.0
Laser procedure,9,9,1.0
Pork,33,26,1.2692307692307692
DIABETIC-,3,2,1.5
FLUoxetine 20 mg oral capsule,10,6,1.6666666666666667
Removal of gallbladder,4,3,1.3333333333333333
iris both eyes,1,1,1.0
.RADIOLOGY,4,4,1.0
Bone Lesion,11,11,1.0
Endocrinology Services,1,1,1.0
TRI-VI-SOL,3,2,1.5
Proliferative Diabetic Retinopathy,68,12,5.666666666666667
injections-,8,8,1.0
correction factor,47,22,2.1363636363636362
scrotum skin,7,5,1.4
bad dream,19,15,1.2666666666666666
HIBICLENS,55,44,1.25
SUBCUTANEOUS ROUTE,12,7,1.7142857142857142
4th grade,18,16,1.125
traumatic encephalopathy,6,3,2.0
Inhibitory,12,12,1.0
hyperventilate,13,10,1.3
synovial bursal,1,1,1.0
vivid dream,13,12,1.0833333333333333
quieter than usual,2,2,1.0
adduction of right hip,3,3,1.0
calcification of lens,1,1,1.0
work out/,1,1,1.0
current level of cognitive functioning,26,21,1.2380952380952381
Progressive Relaxation,9,9,1.0
using earplugs,11,11,1.0
voluntary hospitalization,6,4,1.5
irritable affect,2,2,1.0
neurodegenerative disorders,23,21,1.0952380952380953
physically abused,17,17,1.0
hospital readmissions,6,5,1.2
PGX,17,8,2.125
normal x-ray,16,15,1.0666666666666667
lateral right thigh pain,5,5,1.0
use equipments,1,1,1.0
INCISION PROSTATE,32,12,2.6666666666666665
POLYMYXIN,23,16,1.4375
hemorrhoids bleeding,3,3,1.0
hLidocaine,1,1,1.0
oral hypoglycemic agent,12,12,1.0
ZYRTEC-D,9,8,1.125
cherry extract,9,9,1.0
BELLY BUTTON,1,1,1.0
right atrial pressures,17,9,1.8888888888888888
demyelinating disorder,4,4,1.0
nicoderm,6,4,1.5
epicanthal fold,2,2,1.0
epicanthus,5,1,5.0
autoimmunity,80,44,1.8181818181818181
Particulate,3,2,1.5
periocular region,9,9,1.0
CANTHOPLASTY,14,5,2.8
skin lesion on face,10,9,1.1111111111111112
precancerous conditions,3,3,1.0
Numbness in feet,23,20,1.15
sensory nerve action potential,30,22,1.3636363636363635
Right medial canthus,6,4,1.5
Excess skin,5,4,1.25
scleral show,22,11,2.0
as filled,7,7,1.0
atrophic testicle,11,8,1.375
Manual Lymph Drainage,5,4,1.25
Tight achilles tendon,1,1,1.0
spect,9,8,1.125
Mineralization,15,14,1.0714285714285714
surgical neck of humerus,1,1,1.0
necrotizing soft tissue infection,23,14,1.6428571428571428
zinc level,46,35,1.3142857142857143
normal-pressure hydrocephalus,46,17,2.7058823529411766
arm edema,6,5,1.2
hand shakes,11,11,1.0
nonblanchable erythema,3,3,1.0
Dorsal wrist,5,5,1.0
lymphangitis carcinomatosis,2,2,1.0
supination of forearm,18,13,1.3846153846153846
subcutaneous swelling,13,12,1.0833333333333333
amLODIPine 2.5 mg oral tablet,13,12,1.0833333333333333
metFORMIN 1000 mg oral tablet,36,25,1.44
valACYclovir 1 g oral tablet,1,1,1.0
Normal colon,12,12,1.0
hemoglobin A1c target,6,6,1.0
topical salicylic acid,24,21,1.1428571428571428
Ben Gay,28,27,1.037037037037037
Achilles tendon thickening,1,1,1.0
serologic tests,10,9,1.1111111111111112
Short telomere,2,2,1.0
Necrotizing granulomatous inflammation,6,5,1.2
Special stains for microorganisms,7,6,1.1666666666666667
16S,3,2,1.5
28S,1,1,1.0
Worsening/,4,2,2.0
procedure|,3,2,1.5
White matter disease,2,2,1.0
ZEMURON,6,6,1.0
Clustering,2,2,1.0
blood vessel disease,9,8,1.125
potassium salts,2,2,1.0
case management services,18,10,1.8
Parents deceased,8,7,1.1428571428571428
risk factors-,3,3,1.0
blood medication,1,1,1.0
inability to maintain erection,6,6,1.0
deformity of left knee,15,15,1.0
h pylori gastritis,2,1,2.0
named patient,8,8,1.0
disability hearing,2,2,1.0
assistances,8,8,1.0
inability to work,38,30,1.2666666666666666
Prevpac,18,8,2.25
PANOREX,3,3,1.0
periapical cyst,15,7,2.142857142857143
test for chlamydia,4,4,1.0
vaginalis,17,13,1.3076923076923077
constant rectal pain,4,4,1.0
Anal itching,8,8,1.0
Scintillating Scotoma,1,1,1.0
bilateral malleolus,2,2,1.0
trichomonas,10,6,1.6666666666666667
retrocalcaneal bursa,35,29,1.206896551724138
Retrocalcaneal bursa,1,1,1.0
unilateral leg pain,13,12,1.0833333333333333
nexus,17,16,1.0625
chronic dry eye,4,4,1.0
H pylori testing,35,29,1.206896551724138
numbness in arm,14,13,1.0769230769230769
Left tonsil,30,23,1.3043478260869565
Aldolase,34,25,1.36
fluttering palpitations,13,12,1.0833333333333333
neoplasm of lymph node,8,6,1.3333333333333333
tonsil hypertrophy,28,24,1.1666666666666667
Bilateral palatine tonsils,1,1,1.0
Neoplasm of prostate,25,23,1.0869565217391304
recurrent tonsillitis,5,4,1.25
thorax pain,13,12,1.0833333333333333
malignant neoplasma,1,1,1.0
History of eye trauma,11,11,1.0
Antagonist,22,20,1.1
enlarged tonsil,7,5,1.4
MenQuadfi,5,4,1.25
MenACWY-TT,4,4,1.0
travel vaccinations,6,5,1.2
HUMERUS LEFT,11,9,1.2222222222222223
CLAVICLE LEFT,4,3,1.3333333333333333
test tests,1,1,1.0
brawny edema,6,3,2.0
community dentist,3,3,1.0
Acid Reducer,4,3,1.3333333333333333
urinary functions,13,13,1.0
achilles tendinitis,3,3,1.0
Precancerous lesions,3,3,1.0
5th grader,1,1,1.0
achilles/,1,1,1.0
First metatarsal,4,4,1.0
-sleeping,3,2,1.5
-polytrim,2,1,2.0
Nephritic Syndrome,10,7,1.4285714285714286
tissue infiltration,25,19,1.3157894736842106
Femur fixation,11,11,1.0
Metabolomic,1,1,1.0
membranous glomerulopathy,8,5,1.6
Membranous Nephropathy,11,5,2.2
taking prophylactic aspirin,3,3,1.0
UPPER BACK,14,10,1.4
Bilateral heel pain,11,9,1.2222222222222223
lateral right heel pain,1,1,1.0
Bilateral leg cramps,5,4,1.25
Chantix Continuing Month,2,2,1.0
FLUTICASONE SALMETEROL,1,1,1.0
Extremely difficult,21,20,1.05
maintenance of device,4,4,1.0
acg,23,8,2.875
Temporomandibular Joints,24,19,1.263157894736842
Muscles of mastication,5,5,1.0
SACROILIAC JOINT PAIN,3,3,1.0
Lumbosacral spondylosis,18,13,1.3846153846153846
Several times during day,3,3,1.0
palpation of lumbosacral spine,6,6,1.0
tpp,5,4,1.25
right hip was examined,4,3,1.3333333333333333
shoulder neck pain,4,4,1.0
lumbosacral spine x-ray,1,1,1.0
castleman disease,1,1,1.0
are tubes,10,10,1.0
Patient transfer,34,31,1.096774193548387
fibromyalgia syndrome,3,2,1.5
chest pain substernal,2,2,1.0
xanthogranuloma,4,2,2.0
lower dentures,102,81,1.2592592592592593
bilateral blindness,2,2,1.0
Ubiquitin,4,4,1.0
neurosciences,25,17,1.4705882352941178
Feeling lonely,4,4,1.0
Feeling sad,13,13,1.0
doppler ultrasounds,2,2,1.0
nodular glomerulosclerosis,6,3,2.0
percutaneous angioplasty,9,5,1.8
stopping bleeding,7,7,1.0
Ground glass,17,12,1.4166666666666667
Lumbar Spondylosis,12,9,1.3333333333333333
pain lumbosacral,1,1,1.0
Nikolsky sign,8,6,1.3333333333333333
right wrist was examined,2,2,1.0
interface dermatitis,18,11,1.6363636363636365
lichenoid drug reaction,6,6,1.0
depigmented patches,16,10,1.6
leukoderma,8,5,1.6
retrocalcaneal bursal,4,4,1.0
post phlebitic syndrome,15,10,1.5
"inflammation, chronic",3,3,1.0
soluble transferrin receptor,104,53,1.9622641509433962
-Reticulocyte count,3,3,1.0
-Ferritin,14,9,1.5555555555555556
-Soluble transferrin receptor,2,2,1.0
brushing dentures,1,1,1.0
polyclonal hypergammaglobulinemia,24,19,1.263157894736842
constipation alternating with diarrhea,18,15,1.2
low reticulocytes,5,5,1.0
prostate sarcoma,5,3,1.6666666666666667
anterior communicating artery,80,41,1.951219512195122
ser,42,23,1.826086956521739
brain findings,10,10,1.0
thunderclap headaches,14,9,1.5555555555555556
Plateau Pressure,20,18,1.1111111111111112
feeling weakness,28,27,1.037037037037037
catheter implantation,2,2,1.0
renal casts,3,3,1.0
aortic stenosis murmur,15,15,1.0
Testosterone 11,5,4,1.25
partial lower dentures,7,7,1.0
home cared,3,3,1.0
months or less,12,11,1.0909090909090908
medications starting,12,12,1.0
MRSA bacteremia,156,21,7.428571428571429
Currently on disability,6,5,1.2
arm veins,10,7,1.4285714285714286
PICC lines,21,17,1.2352941176470589
time clot,2,2,1.0
fibrinolytic system,1,1,1.0
swelling of forearm,15,14,1.0714285714285714
remove pacemaker wires,2,2,1.0
fixation of fracture,16,12,1.3333333333333333
collateral vessels,40,36,1.1111111111111112
artery obstruction,16,13,1.2307692307692308
failure pacemaker,1,1,1.0
WOUND DRESSINGS,1,1,1.0
Ambulation with assistance,3,3,1.0
HEPATITIS B VACCINES,1,1,1.0
requires vaccinations,1,1,1.0
Excision of mass,6,6,1.0
Duplicated,31,27,1.1481481481481481
Myofascial Pain Syndrome,16,10,1.6
non-sedating antihistamine,9,9,1.0
Hydrocodone acetaminophen,3,3,1.0
carcinoid tumor of lung,4,3,1.3333333333333333
cool night air,7,6,1.1666666666666667
Sumatriptan 100 mg oral tablet,1,1,1.0
bifrontal region,3,3,1.0
pulmonary carcinoid tumor,10,2,5.0
FMF,9,4,2.25
papule on back,11,11,1.0
Choroid Nevus,2,1,2.0
tight neck muscles,5,5,1.0
throat dryness,6,6,1.0
papule on left ankle,1,1,1.0
Cryotherapy of actinic keratosis,14,14,1.0
electron beam therapy,26,8,3.25
carcinoid lung tumor,1,1,1.0
arthroscopy elbow,2,1,2.0
RELIEVE PAIN,20,19,1.0526315789473684
elbow arthritis,21,14,1.5
synovitis of elbow,1,1,1.0
MAVIK,3,3,1.0
distal humerus,106,43,2.4651162790697674
alcoholic cirrhosis of liver,24,11,2.1818181818181817
pyogenic arthritis,6,5,1.2
Right thigh hematoma,2,2,1.0
alcohol-related liver disease,25,15,1.6666666666666667
Alpha lipoic acid,20,16,1.25
Prostate cancer NOS,20,16,1.25
GENTEAL,26,16,1.625
PREVENTION OF COMPLICATIONS,5,5,1.0
Nail Disease,21,10,2.1
hip pelvis,4,4,1.0
Positive Phalen sign,3,3,1.0
o Dizziness,13,13,1.0
History of vitreous hemorrhage,1,1,1.0
/coronary,1,1,1.0
Baseline weight,26,20,1.3
Monitor fluid intake,8,6,1.3333333333333333
physician discussed case,6,6,1.0
left lower forearm,13,8,1.625
heart failure signs and symptoms,12,11,1.0909090909090908
diagnoseda,1,1,1.0
ondansetron 4 mg oral tablet,8,6,1.3333333333333333
Diverticulosis of Colon,3,3,1.0
discharge mucus,13,13,1.0
chest CT with contrast,16,15,1.0666666666666667
autoimmune screen,4,4,1.0
infectious agent,10,9,1.1111111111111112
INFECTION RISK,1,1,1.0
simple exostectomy,1,1,1.0
cardiac stress tests,6,6,1.0
shoulder troubles,1,1,1.0
CARDIAC RHYTHM,1,1,1.0
implant device,18,16,1.125
electrical or magnetic,2,2,1.0
pacemaker manufacture,1,1,1.0
done of shoulder,4,4,1.0
suprascapular nerve,33,7,4.714285714285714
Brachial plexitis,1,1,1.0
brachial plexitis,13,4,3.25
shoulder muscle,22,21,1.0476190476190477
isometric contraction,14,14,1.0
therapy manual,3,3,1.0
pain in upper arm,6,6,1.0
tightness in arm,4,4,1.0
pectoralis minor,68,24,2.8333333333333335
blurry vision in left eye,4,4,1.0
Nerve Root,23,22,1.0454545454545454
Lumbar foraminal stenosis,15,11,1.3636363636363635
Disc herniation,10,9,1.1111111111111112
decompression of nerve,18,10,1.8
brachial plexus neuritis,1,1,1.0
Atrial fibrillation paroxysmal,25,24,1.0416666666666667
brightness acuity testing,11,8,1.375
Phleboliths,11,10,1.1
Cervical foraminal stenosis,5,3,1.6666666666666667
hand ischemia,12,11,1.0909090909090908
-heart rate,10,10,1.0
throat lozenge,17,16,1.0625
paroxysmal ventricular tachycardia,35,13,2.6923076923076925
HOME VISIT,11,11,1.0
condensation in tube,6,5,1.2
ear tube placement,7,6,1.1666666666666667
closing wound,9,9,1.0
care emergency,5,5,1.0
blackberry,7,7,1.0
erythema chronica migrans,1,1,1.0
Patrol,10,9,1.1111111111111112
mons pubis,56,32,1.75
swelling of groin,4,3,1.3333333333333333
Ulnar pulse,5,5,1.0
-Discharge to home,6,6,1.0
clobetasol 0.05% topical cream,1,1,1.0
calcium tests,3,3,1.0
exercise helps,23,22,1.0454545454545454
TENDONITIS OF RIGHT ELBOW,1,1,1.0
POSTOPERATIVE BLEEDING,18,13,1.3846153846153846
TRANSFUSION,32,22,1.4545454545454546
cardiac sounds,11,9,1.2222222222222223
scalp skin,9,8,1.125
dirty wound,14,14,1.0
pronator teres,39,21,1.8571428571428572
mononeuropathy multiplex,4,2,2.0
entrapment neuropathy,8,8,1.0
blink reflex,8,7,1.1428571428571428
amyloid neuropathy,14,6,2.3333333333333335
somatosensory evoked   potential,1,1,1.0
Right gastrocnemius muscle,3,1,3.0
infiltrate skin,21,19,1.105263157894737
parietal cell abs,1,1,1.0
hand atrophy,8,8,1.0
Brachial plexus,9,8,1.125
arpal tunnel,1,1,1.0
Demyelination,1,1,1.0
somatosensory evoked potential,17,14,1.2142857142857142
compound muscle action potential,16,13,1.2307692307692308
HBs Ag,5,5,1.0
Gamunex-C,1,1,1.0
SURAL NERVE,5,5,1.0
tendon transfers,44,10,4.4
tendon graft,10,8,1.25
obstruction prostatic,1,1,1.0
degenerative neurologic disorder,2,2,1.0
incision of forearm,1,1,1.0
Progressive pes cavus,1,1,1.0
shivers,40,31,1.2903225806451613
hip synovitis,10,10,1.0
GAMMAGARD,4,2,2.0
IgM gammopathy,10,3,3.3333333333333335
Hypogastric lymph node,8,8,1.0
active sexually,7,7,1.0
surgery prostate,5,5,1.0
content with situation,3,3,1.0
Enbrel SureClick,5,5,1.0
myxoma,69,17,4.0588235294117645
blood circulating,4,4,1.0
pain during sexual intercourse,2,2,1.0
flank trauma,7,2,3.5
-Chest wall,3,3,1.0
MECHANISM OF INJURY,19,18,1.0555555555555556
atrial myxoma,9,4,2.25
blood type positive,9,8,1.125
40% urea,4,4,1.0
area X,1,1,1.0
oligoarthritis,5,3,1.6666666666666667
Elevated uric acid,22,20,1.1
right Dupuytren's contracture,8,6,1.3333333333333333
Normal creatine kinase,1,1,1.0
cardiac myxoma,11,1,11.0
contracture of right hand,10,9,1.1111111111111112
decreased reticulocyte count,1,1,1.0
bacterial type,3,3,1.0
massive splenomegaly,11,7,1.5714285714285714
right atrial myxoma,13,2,6.5
enlargement of spleen,11,11,1.0
Enlarged spleen,4,4,1.0
teat,4,4,1.0
autoimmune condition,41,38,1.0789473684210527
Mixed Venous Oxygen Saturation,2,2,1.0
Right atrial pressure,30,27,1.1111111111111112
Left Ventricular End Diastolic Pressure,2,2,1.0
Vascular Resistance,11,9,1.2222222222222223
Wedge Pressure,1,1,1.0
pituitary mass,48,23,2.0869565217391304
growth hormone excess,4,4,1.0
pituitary failure,5,4,1.25
CSF leakage,18,14,1.2857142857142858
Nonfunctioning pituitary tumor,1,1,1.0
Anterior hypopituitarism,3,1,3.0
mucosal graft,49,17,2.8823529411764706
decreased white blood cells,1,1,1.0
lymphoma splenic marginal zone,3,3,1.0
PITUITARY,32,9,3.5555555555555554
FAT GRAFT,12,8,1.5
posterior pituitary gland,1,1,1.0
rostrum,15,9,1.6666666666666667
choana,16,16,1.0
/Admission,2,2,1.0
moustache,18,14,1.2857142857142858
acute adrenal insufficiency,2,2,1.0
Gonadotropin,2,1,2.0
cortisol testing,11,7,1.5714285714285714
group 2 pulmonary hypertension,13,10,1.3
full-tim,1,1,1.0
Group 2 pulmonary hypertension,3,2,1.5
normocytic normochromic anemia,28,18,1.5555555555555556
treatment of right elbow,6,5,1.2
urine sediment,56,45,1.2444444444444445
ulcer foot,4,3,1.3333333333333333
treat underlying etiology,1,1,1.0
Metatarsal,47,29,1.6206896551724137
Bradycardiac,6,5,1.2
MR Angiography,23,16,1.4375
-ventricular rate,2,2,1.0
gluteal folds,23,17,1.3529411764705883
CT scan of thorax,26,23,1.1304347826086956
muscle attachment,6,6,1.0
soft tissue tumors,6,5,1.2
large bruises,3,3,1.0
fabere testing,3,3,1.0
Pre-Hypertension,1,1,1.0
right-sided sciatic,11,8,1.375
subcutaneous lipomatous,2,2,1.0
LIPOMAS,4,1,4.0
compression tests,8,8,1.0
Central Canal,1,1,1.0
POST CHOLECYSTECTOMY,4,3,1.3333333333333333
Osteotomies,5,5,1.0
Image Guidance,6,6,1.0
bone autograft,11,10,1.1
x-ray lumbar spine,13,13,1.0
forward lunges,11,9,1.2222222222222223
calcium deposit,28,22,1.2727272727272727
p64,1,1,1.0
nighttime awakening,31,30,1.0333333333333334
tubular adenoma X,1,1,1.0
or preparation,8,8,1.0
primary closures,1,1,1.0
Wide complex tachycardia,16,8,2.0
History of paroxysmal supraventricular tachycardia,7,6,1.1666666666666667
procedurec,3,1,3.0
heart rate slowing,4,4,1.0
elbow joint swelling,1,1,1.0
PATIENT SCREENING,6,4,1.5
therapy adverse effect,1,1,1.0
-Androgen,3,3,1.0
absence of disease,21,21,1.0
/>Gastrointestinal,5,5,1.0
/>Musculoskeletal,9,6,1.5
inflammatory polyps,24,18,1.3333333333333333
bilobar prostatic hyperplasia,15,11,1.3636363636363635
bundle branch block left,2,2,1.0
beano,14,11,1.2727272727272727
lower GI tract,30,25,1.2
strep infection,22,19,1.1578947368421053
"Headache, chronic",4,4,1.0
normal prolactin level,1,1,1.0
testosterone free,8,8,1.0
Bioavailable testosterone,19,16,1.1875
limited MRI,17,14,1.2142857142857142
high prolactin,2,2,1.0
thyroxine level,9,8,1.125
inability to maintain erections,2,2,1.0
testosterone bioavailable,1,1,1.0
prostaglandin injection,5,4,1.25
Dropped bladder,2,2,1.0
atypical migraine,17,16,1.0625
medicine general,2,2,1.0
orthognathic surgery,20,14,1.4285714285714286
anxiety treatment,11,10,1.1
decis,1,1,1.0
Postoperative findings,27,22,1.2272727272727273
FOSSA,14,8,1.75
white tongue,4,4,1.0
Fatty changes in liver,2,2,1.0
Vesicular rash,9,9,1.0
plaques tongue,1,1,1.0
Streptococcus Group A,17,11,1.5454545454545454
ripening,1,1,1.0
needle biopsyB,7,7,1.0
DiagnosisA,6,6,1.0
Chronic hypercapnic respiratory failure,13,4,3.25
phrenic nerve paralysis,32,9,3.5555555555555554
Restrictive pulmonary function,4,2,2.0
double contrast barium enema,1,1,1.0
CT Colonography,12,7,1.7142857142857142
compensated respiratory acidosis,16,7,2.2857142857142856
nerve paralysis,12,5,2.4
antibiotics coverage,9,7,1.2857142857142858
right phrenic nerve palsy,6,3,2.0
Computed tomographic colonography,1,1,1.0
computed tomographic colonography,1,1,1.0
post poliomyelitis syndrome,2,2,1.0
flaccid paralysis,10,10,1.0
nerve conductions,17,17,1.0
Humeral,25,19,1.3157894736842106
carcinogenicity,5,3,1.6666666666666667
Proper care of equipment,1,1,1.0
bone forearm,9,2,4.5
radius shaft,2,1,2.0
stiffness in elbow,4,3,1.3333333333333333
compression of spinal cord,29,24,1.2083333333333333
angiodysplasias,23,15,1.5333333333333334
Non-insulin dependent diabetes,10,7,1.4285714285714286
eye pterygium,4,4,1.0
apolipoprotein A,15,2,7.5
health behavior,14,8,1.75
job difficulties,4,4,1.0
causes of death,12,11,1.0909090909090908
Take Control,8,8,1.0
Benecol,19,13,1.4615384615384615
source of energy,5,5,1.0
Prevention of osteoporosis,4,4,1.0
gum disease,35,31,1.1290322580645162
Human papillomavirus vaccine,6,4,1.5
Sexually transmitted infections,11,7,1.5714285714285714
herpes simplex 1,6,6,1.0
work-related stress,27,19,1.4210526315789473
preventing injury,6,6,1.0
contagious diseases,4,4,1.0
thick skin,19,14,1.3571428571428572
educational backgrounds,4,4,1.0
intimidation,7,7,1.0
violent relationship,4,4,1.0
Grade 2 out of 5,1,1,1.0
Urine microalbumin/creatinine ratio,4,4,1.0
bilateral pterygium,4,3,1.3333333333333333
increased serum creatinine,14,13,1.0769230769230769
osteoarthritis of wrist,4,4,1.0
CURB,9,8,1.125
damage muscles,1,1,1.0
Support stockings,12,10,1.2
blood samples taken,2,2,1.0
slowed reaction times,2,2,1.0
orthodontics,20,16,1.25
Thumbs,11,9,1.2222222222222223
cell therapies,4,4,1.0
bilateral cataract extraction,21,19,1.105263157894737
custom fitting,9,8,1.125
donor organs,5,5,1.0
Apolipoprotein A-4,1,1,1.0
Country of origin,7,7,1.0
apolipoprotein,6,3,2.0
Hepatitis A vaccine,12,11,1.0909090909090908
Chronic Glomerulonephritis,3,2,1.5
Apolipoprotein,1,1,1.0
TRIGGER,29,17,1.7058823529411764
|Type of diet,8,8,1.0
easily bruises,4,4,1.0
dizziness standing,1,1,1.0
milk of calcium,13,11,1.1818181818181819
Immunosenescence,2,2,1.0
propionibacterium,5,3,1.6666666666666667
grade II meningioma,1,1,1.0
RESPONSES,21,18,1.1666666666666667
Benign Essential Tremor,1,1,1.0
erupted tooth,5,4,1.25
convexity meningioma,13,8,1.625
DRAINAGE WOUND,15,6,2.5
CHROMOGRANIN A,7,4,1.75
LEFT HIP REPLACEMENT,13,11,1.1818181818181819
neoplasm of cerebral meninges,4,3,1.3333333333333333
Calcium-Vitamin D,5,5,1.0
Vision testing,8,8,1.0
Gleason score 5,110,71,1.5492957746478873
